frame,timestamp,arm,desired_speed_mps,desired_recomputed_mps,desired_recompute_error_mps,input_speed_mps,forward_count,native_pid_calls,reason,truth_aligned,speed_truth_mps,speed_3d_mps,speed_error_mps,input_speed_error_mps,accel_lon_mps2,accel_lat_mps2,jerk_lon_mps3,jerk_lat_mps3,jerk_world_norm_mps3,body_accel_lon_derivative_mps3,target_change_rate_mps2,throttle,steer,brake,steer_rate_per_s,steer_saturated,gear,applied_pedals_previous_command_max_diff,native_steer_difference,selected_branch_max_diff,nominal_interval,prediction_present,prediction_fault,raw_speed_finite,raw_waypoints_finite,raw_target_finite,raw_imu_finite,sensor_frames_aligned,model_rgb_hash_present,official_tail_throttle_difference,official_tail_steer_difference,official_tail_brake_difference
3116,0.05000000074505806,native_common,,,,8.26137995352502e-05,0,,initialization_or_missing,True,8.261379953525018e-05,0.14257709006796637,,,-0.001048308792999457,-0.0009709734855268545,,,,,,0.0,0.0,0.0,,False,0,,,,,False,,True,,,True,True,True,0.0,0.0,0.0
3117,0.10000000149011612,native_common,6.040417432785034,6.040417255109463,1.7767557114467536e-07,4.1131719366258744e-05,1,1,tracking,True,4.113171936625874e-05,0.11518636730641257,-6.040376301065668,-6.040376301065668,-0.000780011382417551,9.407286855839124e-05,0.005147902293036367,0.021054040402480798,1.5716639889575834,0.005365948131679264,,0.75,-0.009171697311103344,0.0,-0.1834339434886881,False,0,0.0,9.33008722364681e-11,9.33008722364681e-11,True,True,,True,True,True,True,True,True,0.25,0.0,0.0
3118,0.15000000223517418,native_common,6.104085842768351,6.1040858478532805,-5.08492981055042e-09,5.827970679967302e-05,1,1,tracking,True,5.8279706799673025e-05,0.09117214508163161,-6.104027563061551,-6.104027563061551,0.00037893570216481165,0.0026659644048825236,0.023007843334593252,0.051245252768468495,1.3516648646168705,0.02317894134625411,1.2733681806916648,0.75,0.003933629021048546,0.0,0.26210652273734625,False,0,0.0,-1.4929769660138037e-10,1.4929769660138037e-10,True,True,,True,True,True,True,True,True,0.25,0.0,0.0
3119,0.20000000298023224,native_common,5.898125489552816,5.898125511592329,-2.2039512437288522e-08,6.957114809025663e-05,1,1,tracking,True,6.957114809025664e-05,0.07198492691016645,-5.898055918404726,-5.898055918404726,0.0002571296084963894,-0.005910812975222599,-0.00260102329767223,-0.17164298708870493,1.9386072460225134,-0.0024361218370674014,-4.119207002929718,0.75,-0.003064356977120042,0.0,-0.13995971787780945,False,0,0.0,-5.2121191477377815e-11,5.2121191477377815e-11,True,True,,True,True,True,True,True,True,0.25,0.0,0.0
3120,0.2500000037252903,native_common,6.616607983907064,6.6166081078677506,-1.2396068616027378e-07,5.134000932842377e-05,1,1,tracking,True,5.134000932842377e-05,0.05580310737467286,-6.616556643897736,-6.616556643897736,-0.0003462588880080956,-0.0004430298057008347,-0.012165664740905087,0.10937201326051438,1.2070829756392656,-0.012067769750265916,14.369649672960495,0.75,0.006976387929171324,0.0,0.2008148951334522,False,0,0.0,1.7334982754801942e-10,1.7334982754801942e-10,True,True,,True,True,True,True,True,True,0.25,0.0,0.0
3121,0.30000000447034836,native_common,6.072191556294759,6.072191608160239,-5.186547991087309e-08,2.9485600697717818e-05,1,1,tracking,True,2.948560069771782e-05,0.04263976338087741,-6.072162070694061,-6.072162070694061,-0.00042338455790494545,0.0031816341814797948,-0.0016219893430408899,0.0724312221177775,1.2095919741271475,-0.0015425133749517564,-10.888328389997374,0.75,0.0031047528609633446,0.0,-0.07743270021032243,False,0,0.0,1.6730699291256368e-11,1.6730699291256368e-11,True,True,,True,True,True,True,True,True,0.25,0.0,0.0
3122,0.3500000052154064,native_common,6.51114018758138,6.511140226733964,-3.915258428577317e-08,2.2313945457140845e-05,1,1,tracking,True,2.2313945457140845e-05,0.0326208484406677,-6.511117873635923,-6.511117873635923,-0.00013875669353611355,-0.0030219701211870406,0.005663684116220342,-0.1241253692463949,1.263852028360771,0.005692557202550926,8.778972494915537,0.75,-0.009645710699260235,0.0,-0.2550092674045374,False,0,0.0,3.6298196393058646e-10,3.6298196393058646e-10,True,True,,True,True,True,True,True,True,0.25,0.0,0.0
3123,0.4000000059604645,native_common,6.100619633992514,6.100619575642074,5.83504400353263e-08,3.538704939501742e-05,1,1,tracking,True,3.538704939501742e-05,0.024704668629168793,-6.100584246943119,-6.100584246943119,0.00026433970337891375,0.0047879557341627575,0.008044251410147436,0.15617716906220025,0.8553856889892595,0.00806192781816846,-8.210410949432669,0.75,-0.0005889163003303111,0.0,0.18113588527946345,False,0,0.0,1.814319050899571e-11,1.814319050899571e-11,True,True,,True,True,True,True,True,True,0.25,0.0,0.0
3124,0.45000000670552254,native_common,6.7249674797058105,6.7249674408210565,3.88847540833126e-08,2.3380719934399042e-05,1,1,tracking,True,2.3380719934399046e-05,0.01914071759538583,-6.724944098985876,-6.724944098985876,-0.00023759391027599705,-0.00010811947857723871,-0.010054904224464405,-0.09793668260881573,0.9461440656607378,-0.010038672123510345,12.486956728195784,0.75,0.009196382015943527,0.0,0.19570596340923066,False,0,0.0,-1.173569973839106e-10,1.173569973839106e-10,True,True,,True,True,True,True,True,True,0.25,0.0,0.0
3125,0.5000000074505806,native_common,6.305505593617757,6.305505687427432,-9.380967469496682e-08,-1.247742521989626e-05,1,1,reverse_motion,True,-1.2477425219896264e-05,0.014731864806390256,-6.305518071042977,-6.305518071042977,-0.0007154744500818728,-0.004848948286149746,-0.009567427309776926,-0.09481183302951202,0.471902692728308,-0.009557610653698019,-8.389237596751691,0.0,-0.011190176010131836,1.0,-0.4077311544458396,False,0,0.0,3.3687365744161646e-10,3.3687365744161646e-10,True,True,,True,True,True,True,True,True,-0.5,0.0,1.0
3126,0.5500000081956387,native_common,6.715924421946207,6.715924290119042,1.318271651840064e-07,1.550565948690294e-05,1,1,tracking,True,1.550565948690294e-05,0.01090819507188925,-6.71590891628672,-6.71590891628672,0.0005600129346611673,0.00381766221044104,0.025507645155029023,0.17332469330011352,0.29224926550371777,0.025509747314735945,8.208376444254665,0.75,-0.0038935497868806124,0.0,0.14593252229046044,False,0,0.0,2.459001101698388e-11,2.459001101698388e-11,True,True,,True,True,True,True,True,True,0.25,0.0,0.0
3127,0.6000000089406967,native_common,6.317615667978922,6.317615630841253,3.713766894009041e-08,2.163038048572211e-05,1,1,tracking,True,2.163038048572211e-05,0.007815596481458353,-6.317594037598436,-6.317594037598436,0.00012319658492765617,-0.001430346772748185,-0.0087412498347654,-0.10495773414990478,0.3109985462639656,-0.008736326864488808,-7.966174960640446,0.75,0.0005100988782942295,0.0,0.08807297199110728,False,0,0.0,3.6076607196414145e-12,3.6076607196414145e-12,True,True,,True,True,True,True,True,True,0.25,0.0,0.0
3128,0.6500000096857548,native_common,6.514114061991374,6.514114177185093,-1.15193718563944e-07,2.63228338570869e-05,1,1,tracking,True,2.63228338570869e-05,0.005676953807690332,-6.5140877391575165,-6.5140877391575165,9.384906742729579e-05,-6.803495256597768e-05,-0.0005869503412609659,0.02724623599764359,0.38239637521112113,-0.000586950341260966,3.929967821687957,0.75,-0.00458909198641777,0.0,-0.10198381577456272,False,0,0.0,-2.009349457654519e-10,2.009349457654519e-10,True,True,,True,True,True,True,True,True,0.25,0.0,0.0
3129,0.7000000104308128,native_common,6.707952499389648,6.70795269151321,-1.9212356150433152e-07,7.585548900651453e-06,1,1,tracking,True,7.585548900651453e-06,0.005217899639266711,-6.707944913840747,-6.707944913840747,-0.00037474566636086574,-0.001034504417899099,-0.009371894536111121,-0.01932938901863208,0.6721925821687244,-0.00937189453611112,3.876768690197134,0.75,0.0052831945940852165,0.0,0.19744572866788912,False,0,0.0,-2.2311040341616017e-10,2.2311040341616017e-10,True,True,,True,True,True,True,True,True,0.25,0.0,0.0
3130,0.7500000111758709,native_common,6.639753818511963,6.639753706434466,1.1207749661679145e-07,0.18411051802434622,1,1,tracking,True,0.18411051802434625,0.18415775928574613,-6.455643300487616,-6.455643300487616,3.6820279613703284,0.015782179379802516,73.6481068032058,0.33633346742744835,73.64934397951845,73.64805304329228,-1.3639735972289204,0.75,-0.008611072786152363,0.0,-0.2778853434639373,False,0,0.0,-2.9707772700171553e-10,2.9707772700171553e-10,True,True,,True,True,True,True,True,True,0.25,0.0,0.0
3131,0.800000011920929,native_common,6.677507559458414,6.67750753963876,1.981965436215205e-08,0.5868475216044806,1,1,tracking,True,0.5868475216044806,0.5868651533437438,-6.090660037853933,-6.090660037853933,8.054615647973772,-0.09702377169895436,87.45256489394652,-2.2594707812773027,87.48189537574217,87.45175242893622,0.7550748076775332,0.75,-0.0055488357320427895,0.0,0.06124474016957372,False,1,0.0,2.270071543936103e-10,2.270071543936103e-10,True,True,,True,True,True,True,True,True,0.25,0.0,0.0
3132,0.850000012665987,native_common,7.304611682891846,7.3046118861389,-2.0324705385377229e-07,0.8087304647833449,1,1,tracking,True,0.8087304647833451,0.8087373509598846,-6.495881218108501,-6.495881218108501,4.437599853319841,0.02181394495567932,-72.3392687942671,2.3549140665036643,72.37768427387759,-72.34031481512393,12.542082281777041,0.75,-0.00031143033993430436,0.0,0.10474810628130128,False,1,0.0,9.843221940655789e-12,9.843221940655789e-12,True,True,,True,True,True,True,True,True,0.25,0.0,0.0
3133,0.9000000134110451,native_common,7.0127679506937675,7.012767950348821,3.4494629375103614e-10,0.9998598699649774,1,1,tracking,True,0.9998598699649776,0.9998644293651223,-6.01290808072879,-6.01290808072879,3.8226443702724247,0.045770774794143855,-12.298036411177943,0.4999035882254789,12.348930871022857,-12.299109477677316,-5.836874556985356,0.75,0.006741854827851057,0.0,0.14106570125366447,False,1,0.0,-2.1620773227315482e-10,2.1620773227315482e-10,True,True,,True,True,True,True,True,True,0.25,0.0,0.0
3134,0.9500000141561031,native_common,7.398630142211914,7.398630190743535,-4.853162050011406e-08,1.1114754483600973,1,1,tracking,True,1.1114754483600973,1.1114921341965958,-6.287154693851817,-6.287154693851817,2.2323464607173036,0.09259279496510621,-31.805693954851236,0.9242690277452754,31.819931904099928,-31.80595771715672,7.717243715367039,0.75,0.0006255666958168149,0.0,-0.12232576081788896,False,1,0.0,1.0794789107732017e-11,1.0794789107732017e-11,True,True,,True,True,True,True,True,True,0.25,0.0,0.0
3135,1.0000000149011612,native_common,7.301520983378092,7.301520834372815,1.4900527656180884e-07,1.276743650290421,1,1,tracking,True,1.276743650290421,1.276757809455162,-6.024777333087671,-6.024777333087671,3.3054007636042737,-0.056576639135505424,21.461312339600113,-2.9849697611379162,21.668184677739664,21.461085737944305,-1.94218314773566,0.75,-0.004915643949061632,0.0,-0.1108242112461595,False,1,0.0,-1.2908658517107874e-11,1.2908658517107874e-11,True,True,,True,True,True,True,True,True,0.25,0.0,0.0
3136,1.0500000156462193,native_common,7.482985655466715,7.482985602378779,5.3087935825146815e-08,1.412924941455207,1,1,tracking,True,1.412924941455207,1.4129425597966108,-6.0700607140115075,-6.0700607140115075,2.7236405056601027,-0.08460576735486383,-11.63507613178834,-0.5559483729304083,11.651331521566389,-11.635204985505354,3.6292933876917752,0.75,0.003989098127931356,0.0,0.17809483888603986,False,1,0.0,1.3784481195378007e-10,1.3784481195378007e-10,True,True,,True,True,True,True,True,True,0.25,0.0,0.0
3137,1.1000000163912773,native_common,7.318070888519287,7.318070938999848,-5.048056106460308e-08,1.5765056131186168,1,1,tracking,True,1.5765056131186168,1.5765288187907989,-5.741565275400671,-5.741565275400671,3.2716285620212173,0.11782862438691212,10.959819347327565,4.050223870166721,11.697233285857509,10.959760963909128,-3.298295289800126,0.75,0.006280368193984032,0.0,0.04582540063820182,False,1,0.0,-1.8582555286195124e-10,1.8582555286195124e-10,True,True,,True,True,True,True,True,True,0.6999999992549419,0.0,0.0
