examinee,scope,tau_model,n_reactive,routes_reactive,pairs_reactive,flip_rate,flip_lo,flip_hi,any_direction_rate,wrong_direction_rate,n_nonreactive,false_flip_nonreactive,false_flip_null_insample,false_flip_null_oos,n_null,flip_rate_family_equal
M-C pair [cinque],pooled,1.6276710629463196,1081,49,147,0.6632747456059205,0.5845551992614532,0.7370402648448833,0.6632747456059205,0.0,4045,0.0667490729295426,0.0500629722921914,0.0509593936632048,3176.0,0.518910462923446
M-C pair [cinque],DynamicObjectCrossing,1.6276710629463196,293,13,39,0.4778156996587031,0.3797846160922712,0.5544644912996283,0.4778156996587031,0.0,316,0.1170886075949367,,,,
M-C pair [cinque],HighwayCutIn,1.6276710629463196,207,8,24,1.0,1.0,1.0,1.0,0.0,1112,0.1735611510791367,,,,
M-C pair [cinque],Light,1.6276710629463196,9,3,9,0.0,0.0,0.0,0.0,0.0,195,0.0153846153846153,,,,
M-C pair [cinque],OppositeVehicleRunningRedLight,1.6276710629463196,0,0,0,,,,,,58,0.0172413793103448,,,,
M-C pair [cinque],ParkingCrossingPedestrian,1.6276710629463196,76,5,15,0.3289473684210526,0.2033898305084746,0.4878048780487805,0.3289473684210526,0.0,234,0.0085470085470085,,,,
M-C pair [cinque],ParkingCutIn,1.6276710629463196,217,8,24,0.6682027649769585,0.4794520547945205,0.8101851851851852,0.6682027649769585,0.0,600,0.0,,,,
M-C pair [cinque],PedestrianCrossing,1.6276710629463196,27,2,6,0.4074074074074074,0.0,0.4583333333333333,0.4074074074074074,0.0,809,0.042027194066749,,,,
M-C pair [cinque],StaticCutIn,1.6276710629463196,252,10,30,0.75,0.6249880268199234,0.8617920195938361,0.75,0.0,779,0.0012836970474967,,,,
M-C pair [cinque],VehicleTurningRoutePedestrian,1.6276710629463196,10,1,3,0.0,0.0,0.0,0.0,0.0,2649,0.0,,,,
prior s0 [cinque],pooled,1.1648510098457336,1081,49,147,0.4819611470860314,0.3549692920535316,0.6022899718701918,0.4819611470860314,0.0,4045,0.0694684796044499,0.0500629722921914,0.0505208708096483,3176.0,0.3347009998113563
prior s0 [cinque],DynamicObjectCrossing,1.1648510098457336,293,13,39,0.0,0.0,0.0,0.0,0.0,316,0.0031645569620253,,,,
prior s0 [cinque],HighwayCutIn,1.1648510098457336,207,8,24,1.0,1.0,1.0,1.0,0.0,1112,0.2365107913669064,,,,
prior s0 [cinque],Light,1.1648510098457336,9,3,9,0.0,0.0,0.0,0.0,0.0,195,0.0,,,,
prior s0 [cinque],OppositeVehicleRunningRedLight,1.1648510098457336,0,0,0,,,,,,58,0.0517241379310344,,,,
prior s0 [cinque],ParkingCrossingPedestrian,1.1648510098457336,76,5,15,0.0131578947368421,0.0,0.0337078651685393,0.0131578947368421,0.0,234,0.0512820512820512,,,,
prior s0 [cinque],ParkingCutIn,1.1648510098457336,217,8,24,0.631336405529954,0.4611872146118721,0.7361111111111112,0.631336405529954,0.0,600,0.0,,,,
prior s0 [cinque],PedestrianCrossing,1.1648510098457336,27,2,6,0.0,0.0,0.0,0.0,0.0,809,0.0061804697156983,,,,
prior s0 [cinque],StaticCutIn,1.1648510098457336,252,10,30,0.6984126984126984,0.5670337194683908,0.8237829240688661,0.6984126984126984,0.0,779,0.0,,,,
prior s0 [cinque],VehicleTurningRoutePedestrian,1.1648510098457336,10,1,3,0.0,0.0,0.0,0.0,0.0,2649,0.0,,,,
prior s1 [cinque],pooled,1.1567584872245789,1081,49,147,0.4838112858464385,0.3578776228979612,0.6032710909453529,0.4838112858464385,0.0,4045,0.069221260815822,0.0500629722921914,0.0449264065110849,3176.0,0.3342476775656499
prior s1 [cinque],DynamicObjectCrossing,1.1567584872245789,293,13,39,0.0,0.0,0.0,0.0,0.0,316,0.0031645569620253,,,,
prior s1 [cinque],HighwayCutIn,1.1567584872245789,207,8,24,1.0,1.0,1.0,1.0,0.0,1112,0.231115107913669,,,,
prior s1 [cinque],Light,1.1567584872245789,9,3,9,0.0,0.0,0.0,0.0,0.0,195,0.0153846153846153,,,,
prior s1 [cinque],OppositeVehicleRunningRedLight,1.1567584872245789,0,0,0,,,,,,58,0.0517241379310344,,,,
prior s1 [cinque],ParkingCrossingPedestrian,1.1567584872245789,76,5,15,0.0,0.0,0.0,0.0,0.0,234,0.047008547008547,,,,
prior s1 [cinque],ParkingCutIn,1.1567584872245789,217,8,24,0.6175115207373272,0.4474885844748858,0.7314814814814815,0.6175115207373272,0.0,600,0.0,,,,
prior s1 [cinque],PedestrianCrossing,1.1567584872245789,27,2,6,0.0,0.0,0.0,0.0,0.0,809,0.0098887515451174,,,,
prior s1 [cinque],StaticCutIn,1.1567584872245789,252,10,30,0.7222222222222222,0.6062961724379048,0.8326530612244898,0.7222222222222222,0.0,779,0.0,,,,
prior s1 [cinque],VehicleTurningRoutePedestrian,1.1567584872245789,10,1,3,0.0,0.0,0.0,0.0,0.0,2649,0.0,,,,
prior s2 [cinque],pooled,1.1426533162593842,1081,49,147,0.4921369102682701,0.3651715290124454,0.6134316573661545,0.4921369102682701,0.0,4045,0.0763906056860321,0.0500629722921914,0.0444103326697527,3176.0,0.3446224367883354
prior s2 [cinque],DynamicObjectCrossing,1.1426533162593842,293,13,39,0.0,0.0,0.0,0.0,0.0,316,0.0031645569620253,,,,
