frame,timestamp,arm,desired_speed_mps,desired_recomputed_mps,desired_recompute_error_mps,input_speed_mps,forward_count,native_pid_calls,reason,truth_aligned,speed_truth_mps,speed_3d_mps,speed_error_mps,input_speed_error_mps,accel_lon_mps2,accel_lat_mps2,jerk_lon_mps3,jerk_lat_mps3,jerk_world_norm_mps3,body_accel_lon_derivative_mps3,target_change_rate_mps2,throttle,steer,brake,steer_rate_per_s,steer_saturated,gear,applied_pedals_previous_command_max_diff,native_steer_difference,selected_branch_max_diff,nominal_interval,prediction_present,prediction_fault,raw_speed_finite,raw_waypoints_finite,raw_target_finite,raw_imu_finite,sensor_frames_aligned,model_rgb_hash_present,official_tail_throttle_difference,official_tail_steer_difference,official_tail_brake_difference
1062,0.05000000074505806,pi_common,,,,7.974942570104592e-05,0,,initialization_or_missing,True,7.97494257010459e-05,0.11506531199726512,,,-0.0003047586823631156,-0.0005200325779916733,,,,,,0.0,0.0,0.0,,False,0,,,,,False,,True,,,True,True,True,0.0,0.0,0.0
1063,0.10000000149011612,pi_common,5.721728086471558,5.721728004767468,8.170408971608367e-08,6.386488446564067e-05,1,1,tracking,True,6.386488446564068e-05,0.09137988170084364,-5.721664221587092,-5.721664221587092,-0.0002790093211985769,-0.00046301604716959084,0.0003290128317662286,0.0010106801467261663,1.5901335720922913,0.0005149872156168663,,0.75,-0.004693129565566778,0.0,-0.09386258991267399,False,0,0.0,-6.544618146031578e-12,6.544618146031578e-12,True,True,,True,True,True,True,True,True,0.25,0.0,0.0
1064,0.15000000223517418,pi_common,5.975999991099039,5.9760000938991515,-1.0280011242258524e-07,5.096249721424709e-05,1,1,tracking,True,5.096249721424708e-05,0.07170675395302004,-5.975949028601825,-5.975949028601825,-0.00023321098106768027,-0.00040243312131496437,0.0007872142168985438,0.0011258723074700527,1.6049211027209516,0.0009159667889689636,5.0854380167706985,0.75,-0.004686078056693077,0.0,0.00014103017537250853,False,0,0.0,4.325323346016097e-11,4.325323346016097e-11,True,True,,True,True,True,True,True,True,0.25,0.0,0.0
1065,0.20000000298023224,pi_common,6.240029652913411,6.240029527136202,1.2577720909234813e-07,4.0354051772243095e-05,1,1,tracking,True,4.0354051772243095e-05,0.055725147517377165,-6.239989298861639,-6.239989298861639,-0.00019626944231352654,-0.00034594023854860566,0.0006515886543210868,0.001066986457786514,1.4766083630600777,0.0007388307640736382,5.280593157600471,0.75,0.0018438113620504737,0.0,0.13059778642881234,False,0,0.0,4.1302469690890353e-11,4.1302469690890353e-11,True,True,,True,True,True,True,True,True,0.25,0.0,0.0
1066,0.2500000037252903,pi_common,5.986357847849528,5.986358104164972,-2.5631544353643676e-07,3.1756948828394996e-05,1,1,tracking,True,3.175694882839499e-05,0.04295681008582362,-5.9863260909007,-5.9863260909007,-0.00016197763107651068,-0.0002891990327984812,0.0006286815718123638,0.0010939649849646832,1.2853079562673246,0.0006858362145205613,-5.0734360256775695,0.75,-0.009963618591427803,0.0,-0.23614859555067724,False,0,0.0,-2.637120851550767e-10,2.637120851550767e-10,True,True,,True,True,True,True,True,True,0.25,0.0,0.0
1067,0.30000000447034836,pi_common,6.241305748621622,6.241305949023215,-2.0040159309786532e-07,2.5200165923028747e-05,1,1,tracking,True,2.5200165923028747e-05,0.032888770102843815,-6.241280548455699,-6.241280548455699,-0.00012509306565800757,-0.00023089107088443037,0.0007017696754722045,0.0011416762565215756,1.0801188896733787,0.0007376912973776052,5.098957939461482,0.75,-0.005974603351205587,0.0,0.07978030361562514,False,0,0.0,3.869894509012095e-11,3.869894509012095e-11,True,True,,True,True,True,True,True,True,0.25,0.0,0.0
1068,0.3500000052154064,pi_common,5.984134674072266,5.984134719898198,-4.58259323821153e-08,1.9858005143202872e-05,1,1,tracking,True,1.9858005143202875e-05,0.025035121248247503,-5.984114816067122,-5.984114816067122,-0.000103079401483998,-0.00019700085232142163,0.0004172293832528725,0.0006606441812300433,0.8857566238916222,0.00044027327691960826,-5.1434214143441785,0.75,0.004663525149226189,0.0,0.21276256683822622,False,0,0.0,-1.390157867292574e-10,1.390157867292574e-10,True,True,,True,True,True,True,True,True,0.25,0.0,0.0
1069,0.4000000059604645,pi_common,6.1206287542978925,6.1206288791256265,-1.2482773392719082e-07,1.559142608974102e-05,1,1,tracking,True,1.559142608974102e-05,0.0189599898251166,-6.120613162871803,-6.120613162871803,-8.31231152969086e-05,-0.00016597828892624881,0.0003852695592385584,0.0006087385688676296,0.7114071056631959,0.0003991257177943514,2.7298815638341334,0.75,0.001629364094696939,0.0,-0.06068322018633455,False,0,0.0,3.365524113736751e-11,3.365524113736751e-11,True,True,,True,True,True,True,True,True,0.25,0.0,0.0
1070,0.45000000670552254,pi_common,6.136717081069946,6.136717060071358,2.0998588645682048e-08,1.224294822078059e-05,1,1,tracking,True,1.2242948220780592e-05,0.014295908226145694,-6.136704838121726,-6.136704838121726,-6.561343229665706e-05,-0.00012400758734744066,0.0003415031177459034,0.0008329424072069933,0.5644197254238624,0.0003501936547867387,0.3217665306463799,0.75,-0.0010160483652725816,0.0,-0.052908248410996075,False,0,0.0,4.6538260875181314e-11,4.6538260875181314e-11,True,True,,True,True,True,True,True,True,0.25,0.0,0.0
1071,0.5000000074505806,pi_common,6.072778781255087,6.072778813390307,-3.213521981848544e-08,9.74503740070357e-06,1,1,tracking,True,9.745037400703571e-06,0.010736592495165249,-6.072769036217686,-6.072769036217686,-4.9106116292994664e-05,-9.765271940612657e-05,0.0003245863033276823,0.0005221288732559337,0.44190626849350995,0.0003301463151536844,-1.2787659772420907,0.75,0.014423576183617115,0.0,0.3087924863764273,False,0,0.0,-4.261466561572558e-10,4.261466561572558e-10,True,True,,True,True,True,True,True,True,0.25,0.0,0.0
1072,0.5500000081956387,pi_common,5.838583469390869,5.838583392493024,7.68978454246394e-08,7.660251137973401e-06,1,1,tracking,True,7.6602511379734e-06,0.008036275112968262,-5.838575809139731,-5.838575809139731,-4.123496213970141e-05,-0.0003832543735685308,0.00015436809800233912,-0.005715066284481011,0.34365652916746775,0.00015742308072007834,-4.683906167488714,0.75,-0.01494046114385128,0.0,-0.587280737798203,False,0,0.0,4.2048916952530657e-10,4.2048916952530657e-10,True,True,,True,True,True,True,True,True,0.25,0.0,0.0
1073,0.6000000089406967,pi_common,5.647923549016317,5.6479236173384,-6.832208310214583e-08,6.110142338425366e-06,1,1,tracking,True,6.110142338425367e-06,0.005996212643185767,-5.647917438873979,-5.647917438873979,-3.10021778259373e-05,-2.327694505259659e-05,0.00020465568322567497,0.007199548463037051,0.26418969954268107,0.00020465568322567497,-3.813198350669953,0.75,0.0023777103051543236,0.0,0.34636342381889484,False,0,0.0,7.772139529182986e-11,7.772139529182986e-11,True,True,,True,True,True,True,True,True,0.25,0.0,0.0
1074,0.6500000096857548,pi_common,5.580579837163289,5.580579673607005,1.6355628407183076e-07,4.808014687966848e-06,1,1,tracking,True,4.808014687966849e-06,0.004462474457708217,-5.580575029148601,-5.580575029148601,-2.5656559025281835e-05,-1.897172652408541e-05,0.00010428587611041948,8.393116396684553e-05,0.20252976863438557,0.00010691237441999071,-1.3468742169905747,0.75,0.0006481578457169235,0.0,-0.03459104867330121,False,0,0.0,2.532952536951627e-11,2.532952536951627e-11,True,True,,True,True,True,True,True,True,0.25,0.0,0.0
1075,0.7000000104308128,pi_common,5.751262029012045,5.751262075294097,-4.62820519686602e-08,0.10173418733103598,1,1,tracking,True,0.101734187331036,0.10173951340478635,-5.649527841681009,-5.649527841681009,2.0345782055391632,0.0010193248740204236,40.6921417972003,0.020765933134530488,40.69916267922656,40.69207663560458,3.4136437861078592,0.75,0.006158033851534128,0.0,0.11019751847427312,False,0,0.0,-5.3678267560031134e-11,5.3678267560031134e-11,True,True,,True,True,True,True,True,True,0.25,0.0,0.0
1076,0.7500000111758709,pi_common,5.802220900853475,5.802220926244771,-2.5391296176735523e-08,0.5146165580094388,1,1,tracking,True,0.5146165580094388,0.5146197578903875,-5.287604342844036,-5.287604342844036,8.25761868327383,0.031614980988916665,124.46286484523432,0.607801780359419,124.4719899361251,124.46080770008277,1.0191774216416685,0.75,-0.0029675504192709923,0.0,-0.1825116826964664,False,1,0.0,5.496368984947431e-12,5.496368984947431e-12,True,True,,True,True,True,True,True,True,0.25,0.0,0.0
1077,0.800000011920929,pi_common,6.670785268147787,6.670785390982932,-1.2283514472244406e-07,0.8224698606083266,1,1,tracking,True,0.8224698606083265,0.8224816813091905,-5.84831540753946,-5.84831540753946,6.1570686791980265,-0.12288015839971715,-42.01041625729468,-3.155211752811737,42.12874588910586,-42.01099945550338,17.3712870870339,0.75,0.009241527877748013,0.0,0.24418156230179128,False,1,0.0,4.2344162204388525e-10,4.2344162204388525e-10,True,True,,True,True,True,True,True,True,0.25,0.0,0.0
1078,0.850000012665987,pi_common,5.628421465555826,5.628421494685125,-2.9129298972918605e-08,0.9861168363536298,1,1,tracking,True,0.9861168363536296,0.9861300504335561,-4.642304629202196,-4.642304629202196,3.2729764141363353,0.17209705500435335,-57.681271662407156,5.903313460976388,57.98282026887423,-57.68184444170736,-20.8472757411906,0.75,-0.001845772610977292,0.0,-0.2217460064702331,False,1,0.0,-2.831163927428937e-11,2.831163927428937e-11,True,True,,True,True,True,True,True,True,0.25,0.0,0.0
1079,0.9000000134110451,pi_common,4.16450854142507,4.1645086133511535,-7.192608375561349e-08,1.1354560683565085,1,1,tracking,True,1.1354560683565085,1.1354646291501207,-3.0290524730685613,-3.0290524730685613,2.986817095339124,-0.09645553657535211,-5.723296001434363,-5.364574659897788,7.844411209497288,-5.723186290662105,-29.278258046335086,0.75,-0.01291552186012268,0.0,-0.22139498168386545,False,1,0.0,1.9260235767371015e-11,1.9260235767371015e-11,True,True,,True,True,True,True,True,True,0.25,0.0,0.0
1080,0.9500000141561031,pi_common,5.729596376419067,5.729596331160956,4.525811103661681e-08,1.234336024435132,1,1,tracking,True,1.2343360244351318,1.2343709584973375,-4.495260351983935,-4.495260351983935,1.977615859273129,-0.15128458908559467,-20.18496221886397,-1.1286057536214429,20.216723711862592,-20.184024420554497,31.30175623344744,0.75,-0.007748942356556654,0.0,0.10333158853155988,False,1,0.0,1.293347252212529e-10,1.293347252212529e-10,True,True,,True,True,True,True,True,True,0.25,0.0,0.0
1081,1.0000000149011612,pi_common,4.904927174250284,4.904927313055607,-1.388053227913133e-07,1.3612068822399073,1,1,tracking,True,1.3612068822399073,1.3612405020830272,-3.543720292010377,-3.543720292010377,2.5374162718307915,0.006726178230729508,11.195892913171498,3.1585000737412563,11.633044528922706,11.19600808431973,-16.49338379760509,0.75,0.013072360306978226,0.0,0.41642604706546593,False,1,0.0,-4.53443383535701e-10,4.53443383535701e-10,True,True,,True,True,True,True,True,True,0.25,0.0,0.0
