frame,timestamp,arm,desired_speed_mps,desired_recomputed_mps,desired_recompute_error_mps,input_speed_mps,forward_count,native_pid_calls,reason,truth_aligned,speed_truth_mps,speed_3d_mps,speed_error_mps,input_speed_error_mps,accel_lon_mps2,accel_lat_mps2,jerk_lon_mps3,jerk_lat_mps3,jerk_world_norm_mps3,body_accel_lon_derivative_mps3,target_change_rate_mps2,throttle,steer,brake,steer_rate_per_s,steer_saturated,gear,applied_pedals_previous_command_max_diff,native_steer_difference,selected_branch_max_diff,nominal_interval,prediction_present,prediction_fault,raw_speed_finite,raw_waypoints_finite,raw_target_finite,raw_imu_finite,sensor_frames_aligned,model_rgb_hash_present,official_tail_throttle_difference,official_tail_steer_difference,official_tail_brake_difference
7125,0.05000000074505806,pi_common,,,,8.26137995352502e-05,0,,initialization_or_missing,True,8.261379953525018e-05,0.14257709006796637,,,-0.001048308792999457,-0.0009709734855268545,,,,,,0.0,0.0,0.0,,False,0,,,,,False,,True,,,True,True,True,0.0,0.0,0.0
7126,0.10000000149011612,pi_common,6.357694625854492,6.357694871022229,-2.451677367787397e-07,4.1131719366258744e-05,1,1,tracking,True,4.113171936625874e-05,0.11518636730641257,-6.357653494135126,-6.357653494135126,-0.000780011382417551,9.407286855839124e-05,0.005147902293036367,0.021054040402480798,1.5716639889575834,0.005365948131679264,,0.75,-0.009171697311103344,0.0,-0.1834339434886881,False,0,0.0,9.33008722364681e-11,9.33008722364681e-11,True,True,,True,True,True,True,True,True,0.25,0.0,0.0
7127,0.15000000223517418,pi_common,6.313971996307373,6.313972126526558,-1.302191847685208e-07,5.827970679967302e-05,1,1,tracking,True,5.8279706799673025e-05,0.09117214508163161,-6.313913716600573,-6.313913716600573,0.00037893570216481165,0.0026659644048825236,0.023007843334593252,0.051245252768468495,1.3516648646168705,0.02317894134625411,-0.874452577912024,0.75,0.003933629021048546,0.0,0.26210652273734625,False,0,0.0,-1.4929769660138037e-10,1.4929769660138037e-10,True,True,,True,True,True,True,True,True,0.25,0.0,0.0
7128,0.20000000298023224,pi_common,6.275560061136881,6.275560070880071,-9.743190254596357e-09,6.957114809025663e-05,1,1,tracking,True,6.957114809025664e-05,0.07198492691016645,-6.27549048998879,-6.27549048998879,0.0002571296084963894,-0.005910812975222599,-0.00260102329767223,-0.17164298708870493,1.9386072460225134,-0.0024361218370674014,-0.768238691962194,0.75,-0.003064356977120042,0.0,-0.13995971787780945,False,0,0.0,-5.2121191477377815e-11,5.2121191477377815e-11,True,True,,True,True,True,True,True,True,0.25,0.0,0.0
7129,0.2500000037252903,pi_common,6.523936669031778,6.523936570018237,9.90135413658777e-08,5.134000932842377e-05,1,1,tracking,True,5.134000932842377e-05,0.05580310737467286,-6.52388532902245,-6.52388532902245,-0.0003462588880080956,-0.0004430298057008347,-0.012165664740905087,0.10937201326051438,1.2070829756392656,-0.012067769750265916,4.967532083875953,0.75,0.006976387929171324,0.0,0.2008148951334522,False,0,0.0,1.7334982754801942e-10,1.7334982754801942e-10,True,True,,True,True,True,True,True,True,0.25,0.0,0.0
7130,0.30000000447034836,pi_common,6.431906700134277,6.431906850964858,-1.5083058091391877e-07,2.9485600697717818e-05,1,1,tracking,True,2.948560069771782e-05,0.04263976338087741,-6.431877214533579,-6.431877214533579,-0.00042338455790494545,0.0031816341814797948,-0.0016219893430408899,0.0724312221177775,1.2095919741271475,-0.0015425133749517564,-1.8405993505229532,0.75,0.0031047528609633446,0.0,-0.07743270021032243,False,0,0.0,1.6730699291256368e-11,1.6730699291256368e-11,True,True,,True,True,True,True,True,True,0.25,0.0,0.0
7131,0.3500000052154064,pi_common,6.223968823750814,6.223968882224561,-5.847374673351169e-08,2.2313945457140845e-05,1,1,tracking,True,2.2313945457140845e-05,0.0326208484406677,-6.223946509805358,-6.223946509805358,-0.00013875669353611355,-0.0030219701211870406,0.005663684116220342,-0.1241253692463949,1.263852028360771,0.005692557202550926,-4.158757465698944,0.75,-0.009645710699260235,0.0,-0.2550092674045374,False,0,0.0,3.6298196393058646e-10,3.6298196393058646e-10,True,True,,True,True,True,True,True,True,0.25,0.0,0.0
7132,0.4000000059604645,pi_common,6.4216766357421875,6.421676413327994,2.2241419372903692e-07,3.538704939501742e-05,1,1,tracking,True,3.538704939501742e-05,0.024704668629168793,-6.421641248692793,-6.421641248692793,0.00026433970337891375,0.0047879557341627575,0.008044251410147436,0.15617716906220025,0.8553856889892595,0.00806192781816846,3.9541561809059433,0.75,-0.0005889163003303111,0.0,0.18113588527946345,False,0,0.0,1.814319050899571e-11,1.814319050899571e-11,True,True,,True,True,True,True,True,True,0.25,0.0,0.0
7133,0.45000000670552254,pi_common,6.2957641283671055,6.295764041435219,8.693188657815654e-08,2.3380719934399042e-05,1,1,tracking,True,2.3380719934399046e-05,0.01914071759538583,-6.295740747647171,-6.295740747647171,-0.00023759391027599705,-0.00010811947857723871,-0.010054904224464405,-0.09793668260881573,0.9461440656607378,-0.010038672123510345,-2.5182501099767887,0.75,0.009196382015943527,0.0,0.19570596340923066,False,0,0.0,-1.173569973839106e-10,1.173569973839106e-10,True,True,,True,True,True,True,True,True,0.25,0.0,0.0
7134,0.5000000074505806,pi_common,6.29254666964213,6.292546696660843,-2.701871348875784e-08,-1.247742521989626e-05,1,1,tracking,True,-1.2477425219896264e-05,0.014731864806390256,-6.29255914706735,-6.29255914706735,-0.0007154744500818728,-0.004848948286149746,-0.009567427309776926,-0.09481183302951202,0.471902692728308,-0.009557610653698019,-0.06434917354063431,0.75,-0.011190176010131836,0.0,-0.4077311544458396,False,0,0.0,3.3687365744161646e-10,3.3687365744161646e-10,True,True,,True,True,True,True,True,True,0.25,0.0,0.0
