frame,timestamp,arm,desired_speed_mps,desired_recomputed_mps,desired_recompute_error_mps,input_speed_mps,forward_count,native_pid_calls,reason,truth_aligned,speed_truth_mps,speed_3d_mps,speed_error_mps,input_speed_error_mps,accel_lon_mps2,accel_lat_mps2,jerk_lon_mps3,jerk_lat_mps3,jerk_world_norm_mps3,body_accel_lon_derivative_mps3,target_change_rate_mps2,throttle,steer,brake,steer_rate_per_s,steer_saturated,gear,applied_pedals_previous_command_max_diff,native_steer_difference,selected_branch_max_diff,nominal_interval,prediction_present,prediction_fault,raw_speed_finite,raw_waypoints_finite,raw_target_finite,raw_imu_finite,sensor_frames_aligned,model_rgb_hash_present,official_tail_throttle_difference,official_tail_steer_difference,official_tail_brake_difference
2354,0.05000000074505806,pi_common,,,,9.30318851449577e-05,0,,initialization_or_missing,True,9.303188514495734e-05,0.14288834596459743,,,-0.0011559981509352557,-0.005244868913261419,,,,,,0.0,0.0,0.0,,False,0,,,,,False,,True,,,True,True,True,0.0,0.0,0.0
2355,0.10000000149011612,pi_common,6.005376021067301,6.005376070181252,-4.911395112827677e-08,0.00012689719743686043,1,1,tracking,True,0.00012689719743686024,0.11494525115119593,-6.005249123869864,-6.005249123869864,0.0007594063602284272,0.005158802125287665,0.03795016220220204,0.20806676205889993,1.2993388244503283,0.03830808965243864,,0.75,-0.009349892847239971,0.0,-0.18699785415831424,False,0,0.0,-7.625835553304317e-11,7.625835553304317e-11,True,True,,True,True,True,True,True,True,0.25,0.0,0.0
2356,0.15000000223517418,pi_common,5.136866569519043,5.136866550508741,1.901030177720031e-08,8.035755794073406e-05,1,1,tracking,True,8.035755794073391e-05,0.09133502273494902,-5.136786211961102,-5.136786211961102,-0.0008768007543020353,-0.000738735133424385,-0.032986540759875435,-0.11798037874220334,1.737544911120205,-0.03272414180298154,-17.370188772129175,0.75,0.0040069641545414925,0.0,0.26713713605497574,False,0,0.0,9.685046948454401e-11,9.685046948454401e-11,True,True,,True,True,True,True,True,True,0.25,0.0,0.0
2357,0.20000000298023224,pi_common,4.394261439641316,4.394261579681746,-1.4004042991899723e-07,6.447531224628377e-05,1,1,tracking,True,6.44753122462837e-05,0.0716980054963429,-4.39419696432907,-4.39419696432907,-0.00028759565817150197,0.003053037086576337,0.011628746690118803,0.07574992719168144,1.5909285137888596,0.011784101747013867,-14.852102376240959,0.75,-0.0031384360045194626,0.0,-0.14290800105172394,False,0,0.0,1.385248469751299e-11,1.385248469751299e-11,True,True,,True,True,True,True,True,True,0.25,0.0,0.0
2358,0.2500000037252903,pi_common,5.366780598958333,5.36678070583812,-1.0687978679868593e-07,3.865417324327514e-05,1,1,tracking,True,3.865417324327508e-05,0.05568405411994121,-5.3667419447850895,-5.3667419447850895,-0.0004988156240296706,-0.010689222562932284,-0.004320847705527871,-0.27474897031789874,1.4752119324548845,-0.004224399254214918,19.45038289650704,0.75,0.0071179065853357315,0.0,0.20512684874047565,False,0,0.0,1.5582372545064338e-10,1.5582372545064338e-10,True,True,,True,True,True,True,True,True,0.25,0.0,0.0
2359,0.30000000447034836,pi_common,4.642876307169596,4.642876207970791,9.919880472608611e-08,4.8653431424739964e-05,1,1,tracking,True,4.8653431424739754e-05,0.04270641773284867,-4.642827653738171,-4.642827653738171,0.00021126714935099523,0.005142919567796358,0.01413660168546626,0.31660537734810407,1.25542864549831,0.014201655255992162,-14.478085620034458,0.75,0.0031539187766611576,0.0,-0.07927975499213107,False,0,0.0,-4.5946962380638556e-11,4.5946962380638556e-11,True,True,,True,True,True,True,True,True,0.25,0.0,0.0
2360,0.3500000052154064,pi_common,4.1823844114939375,4.182384445929496,-3.44355584047662e-08,5.449527781814544e-05,1,1,tracking,True,5.4495277818145434e-05,0.03299591225787535,-4.182329916216119,-4.182329916216119,0.0001264074575976958,-0.0010653465372224857,-0.0017554394421341584,-0.12422067496862509,1.3124908811009917,-0.00169719380977583,-9.209837776275888,0.75,-0.009859646670520306,0.0,-0.2602713050652846,False,0,0.0,1.4608746157218633e-10,1.4608746157218633e-10,True,True,,True,True,True,True,True,True,0.25,0.0,0.0
2361,0.4000000059604645,pi_common,4.151912371317546,4.151912500837972,-1.2952042638403327e-07,5.315983543493949e-05,1,1,tracking,True,5.315983543493941e-05,0.025637162930640032,-4.151859211482111,-4.151859211482111,-2.2853862450054108e-05,0.0028506864665542382,-0.0030079151671604854,0.07833100616947161,0.9439356391773713,-0.002985226356471659,-0.6094407944464565,0.75,-0.0006142350030131638,0.0,0.1849082305947955,False,0,0.0,-2.7060071197682056e-11,2.7060071197682056e-11,True,True,,True,True,True,True,True,True,0.25,0.0,0.0
2362,0.45000000670552254,pi_common,4.246200164159139,4.246200161721198,2.4379405161312206e-09,5.2357606198440566e-05,1,1,tracking,True,5.235760619844047e-05,0.018733856551907097,-4.2461478065529406,-4.2461478065529406,-9.50467114792308e-06,-0.0030459566709420596,0.00022943858752370877,-0.11793285824436564,0.2170729989079196,0.00026698382206425157,1.8857558287319052,0.75,0.009350529871881008,0.0,0.19929529452815212,False,0,0.0,3.29705837284755e-10,3.29705837284755e-10,True,True,,True,True,True,True,True,True,0.25,0.0,0.0
2363,0.5000000074505806,pi_common,4.085620482762654,4.085620637548282,-1.5478562787052397e-07,4.282079386249779e-05,1,1,tracking,True,4.282079386249779e-05,0.01443861281178156,-4.085577661968792,-4.085577661968792,-0.00018894963923529355,0.0016688403455260442,-0.0036020753302892367,0.09429153382115568,1.0475078910331432,-0.0035888993082686424,-3.211593580073214,0.75,-0.011460554786026478,0.0,-0.4162216869559633,False,0,0.0,2.910982774273485e-10,2.910982774273485e-10,True,True,,True,True,True,True,True,True,0.25,0.0,0.0
2364,0.5500000081956387,pi_common,3.8075671195983887,3.807567095903483,2.3694905593174553e-08,5.017622239134929e-05,1,1,tracking,True,5.017622239134929e-05,0.010760532549871912,-3.8075169433759974,-3.8075169433759974,0.00014759036484975288,-0.0023184626202198168,0.006727933165610697,-0.07975973242191448,0.25930729450168927,0.006730799981404192,-5.561067180418955,0.75,-0.003943142481148243,0.0,0.15034824385720127,False,0,0.0,1.955209813497838e-10,1.955209813497838e-10,True,True,,True,True,True,True,True,True,0.25,0.0,0.0
2365,0.6000000089406967,pi_common,3.9995490709940595,3.9995491594851433,-8.84910837939401e-08,1.3858503564267787e-05,1,1,tracking,True,1.3858503564267784e-05,0.008289368241199855,-3.9995352124904953,-3.9995352124904953,-0.000725661464270406,0.0005600323221366292,-0.017469766159438963,0.05757376839916596,0.4867823851241503,-0.01746503632215386,3.839638970698338,0.75,0.0004894105368293822,0.0,0.08865105903854878,False,0,0.0,2.054756668631863e-11,2.054756668631863e-11,True,True,,True,True,True,True,True,True,0.25,0.0,0.0
2366,0.6500000096857548,pi_common,4.684424002965291,4.6844239570977795,4.586751156665514e-08,6.642570012653056e-05,1,1,tracking,True,6.642570012653054e-05,0.005852858832508788,-4.684357577265165,-4.684357577265165,0.0010518768186074722,0.002773403306759705,0.03554758986563067,0.04426543926186352,0.05836552070375111,0.03555076512780988,13.697498435315998,0.75,-0.004700304474681616,0.0,-0.10379429868356438,False,0,0.0,-1.3403805843026362e-10,1.3403805843026362e-10,True,True,,True,True,True,True,True,True,0.25,0.0,0.0
2367,0.7000000104308128,pi_common,4.212791522343953,4.212791487614888,3.472906495716188e-08,0.10238353901679749,1,1,tracking,True,0.10238353901679749,0.10251775998773768,-4.110407983327156,-4.110407983327156,2.0463304628681,-0.009559324275168335,40.905671193653575,-0.24665313826454713,40.91284624566803,40.90557111144934,-9.432649471869327,0.75,0.005347408354282379,0.0,0.20095425358482819,False,0,0.0,-2.0180389997959125e-10,2.0180389997959125e-10,True,True,,True,True,True,True,True,True,0.25,0.0,0.0
2368,0.7500000111758709,pi_common,4.357412417729696,4.357412453595556,-3.5865859615569207e-08,0.454866698621721,1,1,tracking,True,0.454866698621721,0.4548945513253807,-3.9025457191079753,-3.9025457191079753,7.049527569637371,0.08651984297990334,100.06430646153157,1.9220446891370235,100.08387040969761,100.0639406443165,2.8924178646144765,0.75,-0.008741376921534538,0.0,-0.2817757013175532,False,1,0.0,-7.561290482627214e-11,7.561290482627214e-11,True,True,,True,True,True,True,True,True,0.25,0.0,0.0
2369,0.800000011920929,pi_common,4.15239691734314,4.152396806215665,1.111274743337276e-07,0.7650667581091429,1,1,tracking,True,0.7650667581091428,0.7650760410889098,-3.387330159233997,-3.3873301592339966,6.20392381481813,-0.15447649151665252,-16.91046267761957,-4.8386168291491565,17.59005494370593,-16.912074844375276,-4.100309946631752,0.75,-0.005631482694298029,0.0,0.0621978836179095,False,1,0.0,-2.333485314698347e-11,2.333485314698347e-11,True,True,,True,True,True,True,True,True,0.25,0.0,0.0
2370,0.850000012665987,pi_common,4.739912112553914,4.739912071845998,4.070791614907421e-08,0.9721749890652219,1,1,tracking,True,0.9721749890652218,0.9721856218897316,-3.7677371234886925,-3.767737123488692,4.1421545369533,-0.008798694856086248,-41.23472393888143,2.893955553176314,41.33788911211826,-41.23538494284148,11.750303729122319,0.75,-0.00025704639847390354,0.0,0.1074887243147757,False,1,0.0,-7.00652621858644e-12,7.00652621858644e-12,True,True,,True,True,True,True,True,True,0.25,0.0,0.0
2371,0.9000000134110451,pi_common,5.037688175837198,5.037688057541684,1.1829551471720379e-07,1.1300576030336986,1,1,tracking,True,1.1300576030336982,1.130064679049654,-3.9076305728035,-3.9076305728035,3.1576480864277596,0.0633712212045482,-19.689731975351396,1.3982206467096603,19.74011015684203,-19.69012871710503,5.955521176921503,0.75,0.007446350529789925,0.0,0.15406793626948542,False,1,0.0,-1.0734159915093411e-10,1.0734159915093411e-10,True,True,,True,True,True,True,True,True,0.25,0.0,0.0
2372,0.9500000141561031,pi_common,4.991193135579427,4.991193196582773,-6.100334637437754e-08,1.2761091778568396,1,1,tracking,True,1.2761091778568394,1.2761345515821594,-3.7150839577225874,-3.7150839577225874,2.9210674582645266,0.1134451923934686,-4.731421758692695,1.0024055158645337,4.838361175044537,-4.731612492758139,-0.9299007912988287,0.75,0.0009683482930995524,0.0,-0.12956004280321237,False,1,0.0,2.684397409219441e-11,2.684397409219441e-11,True,True,,True,True,True,True,True,True,0.25,0.0,0.0
2373,1.0000000149011612,pi_common,5.3164286613464355,5.316428720980412,-5.963397686770122e-08,1.3811147639409573,1,1,tracking,True,1.3811147639409571,1.3811319859177664,-3.9353138974054787,-3.935313897405478,2.1001008455779555,-0.07403172159893014,-16.419704894329907,-3.738816055018145,16.844716366880885,-16.41933200906431,6.5047104184124365,0.75,-0.004824032541364431,0.0,-0.1158476149630157,False,1,0.0,5.958967000396775e-11,5.958967000396775e-11,True,True,,True,True,True,True,True,True,0.25,0.0,0.0
